JD,Date_UT,Body,Sign,Deg,Lon,Notes,Source
2440082.9651967594,1968-08-15 00:00:00,Moon,Taurus,119990169070664.06,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440085.242002315,1968-08-17 00:00:00,Moon,Gemini,21696512703.783333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440087.5187962963,1968-08-20 00:00:00,Moon,Cancer,1091602910317.0333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440089.7955902778,1968-08-22 00:00:00,Moon,Leo,18847939558328.2,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440092.072395833,1968-08-24 00:00:00,Moon,Virgo,17351757075.316666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440094.349189814,1968-08-26 00:00:00,Moon,Libra,7644095132131.4,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440096.6259953706,1968-08-29 00:00:00,Moon,Scorpio,22928705827.016666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440098.902789352,1968-08-31 00:00:00,Moon,Sagittarius,13413582649088.95,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440101.1795833334,1968-09-02 00:00:00,Moon,Capricorn,14206773694605.633,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440103.456388889,1968-09-04 00:00:00,Moon,Aquarius,18583955049.2,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440105.7331828703,1968-09-07 00:00:00,Moon,Pisces,32993596978490.582,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440108.0099884258,1968-09-09 00:00:00,Moon,Aries,24159880316.183334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440110.286782407,1968-09-11 00:00:00,Moon,Taurus,9058660874151.25,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440112.563576389,1968-09-14 00:00:00,Moon,Gemini,9862038260327.8,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440114.840381945,1968-09-16 00:00:00,Moon,Cancer,19816148172.433334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440117.117175926,1968-09-18 00:00:00,Moon,Leo,15621339436625.482,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440119.393981481,1968-09-20 00:00:00,Moon,Virgo,25392078290.066666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440121.670775463,1968-09-23 00:00:00,Moon,Libra,4713925439873.4,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440123.9475694443,1968-09-25 00:00:00,Moon,Scorpio,5507116485390.083,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440126.224375,1968-09-27 00:00:00,Moon,Sagittarius,2104834129.566667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440128.5011689817,1968-09-30 00:00:00,Moon,Capricorn,11276604002347.633,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440130.777962963,1968-10-02 00:00:00,Moon,Aquarius,4031283811983.5166,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440133.0547685185,1968-10-04 00:00:00,Moon,Pisces,16703590517.85,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440135.3315625,1968-10-06 00:00:00,Moon,Aries,1162381051112.25,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440137.6083680554,1968-10-09 00:00:00,Moon,Taurus,22279515784.85,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440139.885162037,1968-10-11 00:00:00,Moon,Gemini,6921682227409.934,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440142.1619560183,1968-10-13 00:00:00,Moon,Cancer,77148247665416.2,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440144.438761574,1968-10-15 00:00:00,Moon,Leo,17935783641.1,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440146.715555556,1968-10-18 00:00:00,Moon,Virgo,134843607898805.56,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440148.992361111,1968-10-20 00:00:00,Moon,Libra,23511713758.716667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440151.2691550925,1968-10-22 00:00:00,Moon,Scorpio,2576946793132.0835,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440153.545949074,1968-10-25 00:00:00,Moon,Sagittarius,33701378386469.75,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440155.8227546294,1968-10-27 00:00:00,Moon,Capricorn,19166958130.266666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440158.099548612,1968-10-29 00:00:00,Moon,Aquarius,9139625355606.316,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440160.376354167,1968-10-31 00:00:00,Moon,Pisces,24743906881.966667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440162.653148148,1968-11-03 00:00:00,Moon,Aries,1489892653197.6,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440164.9299421296,1968-11-05 00:00:00,Moon,Taurus,15692069071036.6,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440167.206747685,1968-11-07 00:00:00,Moon,Gemini,2039915125.35,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440169.4835416665,1968-11-09 00:00:00,Moon,Cancer,4784703580668.6,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440171.760335648,1968-11-12 00:00:00,Moon,Leo,5778461198015.033,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440174.037141204,1968-11-14 00:00:00,Moon,Virgo,10554191097626.133,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440176.3139351853,1968-11-16 00:00:00,Moon,Libra,113473821431401.4,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440178.5907407408,1968-11-19 00:00:00,Moon,Scorpio,21631349227.383335,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440180.867534722,1968-11-21 00:00:00,Moon,Sagittarius,439968146390.76666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440183.144328704,1968-11-23 00:00:00,Moon,Capricorn,12331591919065.518,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440185.421134259,1968-11-25 00:00:00,Moon,Aquarius,17286593598.933334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440187.6979282405,1968-11-28 00:00:00,Moon,Pisces,6992411861821.05,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440189.9747337964,1968-11-30 00:00:00,Moon,Aries,22863542350.616665,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440192.251527778,1968-12-02 00:00:00,Moon,Taurus,1276194788522.5667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440194.52832176,1968-12-05 00:00:00,Moon,Gemini,135550904242943.73,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440196.8051273148,1968-12-07 00:00:00,Moon,Cancer,1851878672.216667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440199.081921296,1968-12-09 00:00:00,Moon,Leo,26477249339227.9,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440201.358726852,1968-12-11 00:00:00,Moon,Virgo,24094716839.8,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440203.635520833,1968-12-14 00:00:00,Moon,Libra,841721245095.6833,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440205.912314815,1968-12-16 00:00:00,Moon,Scorpio,9210403496401.533,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440208.1891203704,1968-12-18 00:00:00,Moon,Sagittarius,19750984696.05,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440210.465914352,1968-12-20 00:00:00,Moon,Capricorn,14969656166315.117,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440212.742719908,1968-12-23 00:00:00,Moon,Aquarius,25326909963.033333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440215.0195138888,1968-12-25 00:00:00,Moon,Pisces,4062290675947.1333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440217.29630787,1968-12-27 00:00:00,Moon,Aries,4855481721463.816,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440219.573113426,1968-12-30 00:00:00,Moon,Taurus,20983177819.283333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440221.8499074075,1969-01-01 00:00:00,Moon,Gemini,10624969238421.367,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440224.126701389,1969-01-03 00:00:00,Moon,Cancer,14181117775545.55,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440226.4035069444,1969-01-05 00:00:00,Moon,Leo,16384221908334.934,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440228.680300926,1969-01-08 00:00:00,Moon,Virgo,5107462871823.733,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440230.9571064813,1969-01-10 00:00:00,Moon,Libra,22214352308.45,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440233.2339004627,1969-01-12 00:00:00,Moon,Scorpio,62700474641.76667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440235.5106944446,1969-01-15 00:00:00,Moon,Sagittarius,70734248496593.06,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440237.7875,1969-01-17 00:00:00,Moon,Capricorn,17870620164.7,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440240.064293981,1969-01-19 00:00:00,Moon,Aquarius,12832677519573.8,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440242.341099537,1969-01-21 00:00:00,Moon,Pisces,23446545431.7,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440244.6178935184,1969-01-24 00:00:00,Moon,Aries,1925312029205.8167,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440246.8946875,1969-01-26 00:00:00,Moon,Taurus,271850307474.05,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440249.171493056,1969-01-28 00:00:00,Moon,Gemini,19102813287.933334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440251.448287037,1969-01-30 00:00:00,Moon,Cancer,8487990591680.05,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440253.7250925926,1969-02-02 00:00:00,Moon,Leo,24678743405.566666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440256.001886574,1969-02-04 00:00:00,Moon,Virgo,14247291767977.732,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440258.2786805555,1969-02-06 00:00:00,Moon,Libra,150404343073.08334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440260.555486111,1969-02-09 00:00:00,Moon,Scorpio,20333987777.116665,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440262.8322800924,1969-02-11 00:00:00,Moon,Sagittarius,413306881679.63336,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440265.109074074,1969-02-13 00:00:00,Moon,Capricorn,15928780225418.018,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440267.3858796298,1969-02-15 00:00:00,Moon,Aquarius,9902556333699.867,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440269.662673611,1969-02-18 00:00:00,Moon,Pisces,10695747379216.566,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440271.939479166,1969-02-20 00:00:00,Moon,Aries,21566185750.983334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440274.216273148,1969-02-22 00:00:00,Moon,Taurus,1645500004918.4167,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440276.493067129,1969-02-24 00:00:00,Moon,Gemini,581524427981.1833,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440278.769872685,1969-02-27 00:00:00,Moon,Cancer,17221430122.533333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440281.046666667,1969-03-01 00:00:00,Moon,Leo,6351011944938.733,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440283.3234722223,1969-03-03 00:00:00,Moon,Virgo,22798378874.233334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440285.600266204,1969-03-06 00:00:00,Moon,Libra,12110313121236.416,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440287.877060185,1969-03-08 00:00:00,Moon,Scorpio,129034556603681.05,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440290.1538657406,1969-03-10 00:00:00,Moon,Sagittarius,18453623245.766666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440292.430659722,1969-03-12 00:00:00,Moon,Capricorn,19960901699965.234,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440294.707465278,1969-03-15 00:00:00,Moon,Aquarius,24030576848.1,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440296.9842592594,1969-03-17 00:00:00,Moon,Pisces,7765577686958.566,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440299.261053241,1969-03-19 00:00:00,Moon,Aries,8558768732475.267,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440301.5378587963,1969-03-22 00:00:00,Moon,Taurus,19685821219.65,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440303.8146527777,1969-03-24 00:00:00,Moon,Gemini,14318021402388.85,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440306.091458333,1969-03-26 00:00:00,Moon,Cancer,25261746486.633335,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2440308.3682523146,1969-03-28 00:00:00,Moon,Leo,3410655912020.8667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
